engine,titled,moveNumber,rank,loss,advantage,ambiguous,timeConsistent,bot,blur
1,0,11,1,0,5,1,1,0,80
1,0,12,1,2,3,1,0,0,80
1,0,13,1,0,6,1,0,0,80
1,0,14,4,0,7,1,1,0,80
1,0,15,2,2,6,1,1,0,80
1,0,16,2,3,11,1,0,0,80
1,0,17,2,3,10,1,0,0,80
1,0,18,5,4,7,1,1,0,80
1,0,19,2,0,12,1,0,0,80
1,0,20,4,2,11,1,1,0,80
1,0,21,1,0,11,1,1,0,80
1,0,22,1,2,9,1,0,0,80
1,0,23,2,3,13,1,0,0,80
1,0,24,1,3,18,1,0,0,80
1,0,25,1,0,23,1,1,0,80
1,0,26,2,3,22,1,1,0,80
1,0,27,1,3,24,1,1,0,80
1,0,28,2,4,18,1,0,0,80
1,0,29,3,19,8,0,0,0,80
1,0,30,1,3,24,0,0,0,80
1,0,31,1,0,24,0,1,0,80
1,0,32,1,2,23,0,0,0,80
1,0,33,1,2,30,0,0,0,80
1,0,34,1,0,43,0,1,0,80
1,0,35,1,0,44,0,0,0,80
1,0,36,1,6,43,0,1,0,80
1,0,37,1,0,80,0,0,0,80
1,0,38,1,0,86,0,1,0,80
1,0,39,1,0,88,0,0,0,80
1,0,40,1,0,99,0,1,0,80
1,0,41,1,0,99,0,1,0,80
1,0,1,2,0,-3,1,0,0,0
1,0,3,5,1,-7,1,0,0,0
1,0,4,5,6,-6,1,1,0,0
1,0,5,5,3,0,1,1,0,0
1,0,6,1,0,4,0,1,0,0
1,0,7,2,0,1,1,1,0,0
1,0,8,1,0,2,0,1,0,0
1,0,9,1,0,3,0,1,0,0
1,0,11,1,3,0,1,1,0,0
1,0,12,1,0,3,1,1,0,0
1,0,13,1,1,3,1,1,0,0
1,0,14,1,3,4,0,1,0,0
1,0,15,1,3,6,0,0,0,0
1,0,16,5,6,0,1,1,0,0
1,0,17,1,0,4,1,1,0,0
1,0,18,4,2,0,1,1,0,0
1,0,19,1,0,0,1,1,0,0
1,0,20,2,0,0,1,1,0,0
1,0,21,1,4,-2,1,1,0,0
1,0,22,4,1,3,1,1,0,0
1,0,23,3,2,5,1,1,0,0
1,0,24,2,5,6,1,1,0,0
1,0,25,1,0,27,1,1,0,0
1,0,26,1,0,45,1,1,0,0
1,0,27,1,0,48,1,1,0,0
1,0,28,1,0,100,1,1,0,0
1,0,29,1,0,100,1,1,0,0
1,0,30,1,200,-100,0,0,0,0
1,0,2,1,0,-9,0,1,0,2
1,0,3,1,2,-12,0,0,0,2
1,0,4,1,0,-10,0,1,0,2
1,0,5,1,0,-10,1,0,0,2
1,0,6,1,0,-6,1,1,0,2
1,0,7,1,3,-8,1,1,0,2
1,0,8,1,7,0,0,1,0,2
1,0,9,1,1,0,1,1,0,2
1,0,10,2,3,0,1,1,0,2
1,0,11,1,0,0,0,1,0,2
1,0,12,1,0,0,0,1,0,2
1,0,13,1,0,27,1,1,0,2
1,0,14,1,0,29,0,1,0,2
1,0,15,2,2,27,1,1,0,2
1,0,16,4,1,29,1,1,0,2
1,0,17,1,0,41,0,1,0,2
1,0,18,1,0,39,0,1,0,2
1,0,19,2,5,41,0,1,0,2
1,0,21,3,10,34,1,1,0,2
1,0,22,2,0,34,1,1,0,2
1,0,23,1,0,44,0,1,0,2
1,0,24,1,0,46,1,1,0,2
1,0,25,1,0,47,0,1,0,2
1,0,26,1,0,47,1,1,0,2
1,0,27,1,0,68,0,1,0,2
1,0,28,1,0,74,1,1,0,2
1,0,29,2,8,67,0,1,0,2
1,0,30,2,0,70,1,1,0,2
1,0,31,1,0,83,1,1,0,2
1,0,32,1,0,86,0,1,0,2
1,0,33,4,0,89,1,1,0,2
1,0,34,5,7,82,1,0,0,2
1,0,35,2,0,81,1,1,0,2
1,0,36,1,0,82,0,1,0,2
1,0,37,1,0,100,1,1,0,2
1,0,38,1,0,100,1,1,0,2
1,0,39,1,0,100,1,1,0,2
1,0,1,3,0,-4,1,0,0,0
1,0,2,4,3,-3,1,0,0,0
1,0,3,1,0,8,1,1,0,0
1,0,4,3,3,5,1,0,0,0
1,0,5,1,0,8,1,0,0,0
1,0,6,2,0,8,1,1,0,0
1,0,8,3,4,-2,1,1,0,0
1,0,9,1,0,1,1,1,0,0
1,0,10,2,3,9,1,1,0,0
1,0,11,1,0,7,0,1,0,0
1,0,13,1,0,8,0,1,0,0
1,0,14,1,2,24,0,1,0,0
1,0,15,1,0,30,0,1,0,0
1,0,16,2,10,34,0,1,0,0
1,0,17,5,39,11,0,1,0,0
1,0,18,1,11,27,0,1,0,0
1,0,19,2,21,39,0,1,0,0
1,0,20,2,4,35,1,1,0,0
1,0,21,3,0,32,1,1,0,0
1,0,22,2,0,35,1,1,0,0
1,0,23,1,0,42,1,1,0,0
1,0,24,1,2,41,0,1,0,0
1,0,26,5,9,18,1,1,0,0
1,0,27,1,0,45,0,1,0,0
1,0,28,1,0,62,0,1,0,0
1,0,29,1,0,64,0,1,0,0
1,0,30,1,0,64,0,1,0,0
1,0,31,1,0,67,0,1,0,0
1,0,32,1,1,67,0,1,0,0
1,0,33,1,0,73,0,1,0,0
1,0,34,1,0,81,0,1,0,0
1,0,35,1,0,83,0,1,0,0
1,0,36,1,0,99,0,1,0,0
1,0,37,1,0,99,1,1,0,0
1,0,38,1,0,100,0,1,0,0
1,0,39,1,0,100,1,1,0,0
1,0,40,2,0,100,1,1,0,0
1,0,41,1,0,100,1,1,0,0
1,0,1,2,0,-3,1,0,0,0
1,0,2,5,0,-4,1,1,0,0
1,0,3,4,3,-10,1,1,0,0
1,0,4,1,0,-6,1,1,0,0
1,0,5,2,6,-11,1,1,0,0
1,0,6,2,0,-8,1,1,0,0
1,0,7,1,1,-8,1,1,0,0
1,0,8,4,3,-5,1,1,0,0
1,0,9,4,1,-8,1,1,0,0
1,0,10,3,5,-8,1,1,0,0
1,0,12,3,1,-9,1,1,0,0
1,0,14,2,0,-19,1,1,0,0
1,0,15,1,0,12,0,1,0,0
1,0,16,2,2,10,1,1,0,0
1,0,17,1,4,25,1,1,0,0
1,0,18,1,4,25,0,1,0,0
1,0,19,1,0,25,0,1,0,0
1,0,20,1,0,42,0,1,0,0
1,0,22,1,0,44,0,1,0,0
1,0,23,2,0,73,1,1,0,0
1,0,24,1,0,76,0,1,0,0
1,0,25,1,0,100,0,1,0,0
1,0,26,1,0,100,0,1,0,0
1,0,27,1,0,100,1,1,0,0
1,0,28,1,0,100,1,0,0,0
1,0,29,1,0,100,1,1,0,0
1,0,30,1,0,100,1,1,0,0
1,0,31,1,0,100,1,1,0,0
1,0,1,1,3,-7,1,0,0,0
1,0,2,3,2,-10,1,1,0,0
1,0,3,2,0,-5,1,1,0,0
1,0,4,1,0,-5,1,1,0,0
1,0,5,2,0,-6,1,1,0,0
1,0,6,2,0,-5,1,1,0,0
1,0,7,2,1,-8,1,1,0,0
1,0,8,2,0,-8,1,1,0,0
1,0,9,3,0,-7,1,1,0,0
1,0,10,1,0,-8,1,1,0,0
1,0,11,2,0,-8,1,1,0,0
1,0,12,2,0,-7,1,1,0,0
1,0,13,1,5,-11,1,1,0,0
1,0,14,3,0,-8,1,1,0,0
1,0,15,2,1,-5,1,1,0,0
1,0,16,1,0,-2,1,1,0,0
1,0,17,1,0,-3,1,1,0,0
1,0,18,1,0,-2,1,1,0,0
1,0,19,2,1,-2,1,1,0,0
1,0,20,3,0,-4,1,1,0,0
1,0,21,2,1,-1,1,1,0,0
1,0,22,4,2,-1,1,1,0,0
1,0,23,3,4,-4,1,1,0,0
1,0,24,1,2,-6,0,1,0,0
1,0,25,2,0,-5,1,1,0,0
1,0,26,1,2,-8,1,1,0,0
1,0,27,1,3,-7,1,1,0,0
1,0,28,1,0,56,0,1,0,0
1,0,29,1,3,56,0,1,0,0
1,0,30,1,200,-100,0,1,0,0
1,0,1,2,2,-8,1,0,0,0
1,0,2,1,0,0,1,1,0,0
1,0,3,1,1,43,0,1,0,0
1,0,4,2,0,44,1,1,0,0
1,0,5,1,2,45,1,1,0,0
1,0,6,2,8,36,0,1,0,0
1,0,7,2,4,45,1,1,0,0
1,0,9,2,3,40,1,1,0,0
1,0,10,2,24,26,1,1,0,0
1,0,11,1,33,12,0,1,0,0
1,0,12,1,0,62,0,1,0,0
1,0,13,1,0,64,1,1,0,0
1,0,14,4,0,67,1,0,0,0
1,0,15,3,1,66,1,1,0,0
1,0,16,1,0,69,1,1,0,0
1,0,17,2,0,71,1,1,0,0
1,0,18,2,8,67,1,1,0,0
1,0,19,1,0,77,1,0,0,0
1,0,20,1,0,81,0,1,0,0
1,0,22,1,0,87,1,1,0,0
1,0,23,2,0,87,1,1,0,0
1,0,24,3,0,88,1,1,0,0
1,0,25,2,0,89,1,1,0,0
1,0,26,3,0,91,1,1,0,0
1,0,27,1,0,92,1,1,0,0
1,0,28,1,0,96,1,1,0,0
1,0,29,1,0,99,1,1,0,0
1,0,30,2,0,99,1,1,0,0
1,0,31,1,0,99,1,1,0,0
1,0,32,1,0,100,1,1,0,0
1,0,33,1,0,100,0,1,0,0
1,0,34,1,0,100,1,1,0,0
1,0,35,1,0,100,1,1,0,0
1,0,36,1,0,100,1,1,0,0
1,0,37,1,200,-100,1,1,0,0
1,0,1,1,4,3,1,0,0,97
1,0,2,1,0,13,0,0,0,97
1,0,3,2,3,9,1,1,0,97
1,0,4,3,3,8,1,1,0,97
1,0,5,4,5,2,1,1,0,97
1,0,6,1,2,1,1,0,0,97
1,0,7,3,1,2,1,1,0,97
1,0,8,3,1,1,1,1,0,97
1,0,9,1,2,0,1,1,0,97
1,0,10,1,0,2,0,1,0,97
1,0,12,1,0,2,0,1,0,97
1,0,13,1,0,3,1,1,0,97
1,0,14,3,0,3,1,1,0,97
1,0,16,3,0,6,1,1,0,97
1,0,17,3,2,3,1,1,0,97
1,0,18,2,1,1,1,1,0,97
1,0,19,1,0,2,1,0,0,97
1,0,21,3,7,-2,0,1,0,97
1,0,23,1,2,-9,1,1,0,97
1,0,24,3,1,-11,1,1,0,97
1,0,25,1,1,-13,0,1,0,97
1,0,26,1,1,43,0,1,0,97
1,0,27,1,0,48,0,0,0,97
1,0,28,2,0,55,1,1,0,97
1,0,29,1,0,64,0,1,0,97
1,0,30,1,0,77,1,1,0,97
1,0,31,2,4,74,0,1,0,97
1,0,33,5,6,61,1,1,0,97
1,0,34,3,1,68,1,1,0,97
1,0,35,1,0,77,0,1,0,97
1,0,36,2,0,78,1,1,0,97
1,0,38,1,0,97,0,1,0,97
1,0,39,2,0,100,1,1,0,97
1,0,1,1,5,2,0,0,0,93
1,0,2,1,0,8,0,0,0,93
1,0,3,2,7,3,0,0,0,93
1,0,4,1,3,7,1,1,0,93
1,0,6,2,0,2,1,1,0,93
1,0,7,1,0,1,1,1,0,93
1,0,11,1,0,42,0,1,0,93
1,0,14,1,0,85,0,1,0,93
1,0,15,4,1,84,1,1,0,93
1,0,16,2,3,79,0,1,0,93
1,0,17,1,0,89,0,1,0,93
1,0,18,1,0,99,1,1,0,93
1,0,19,1,0,99,1,1,0,93
1,0,20,2,0,99,1,1,0,93
1,0,21,1,0,99,1,1,0,93
1,0,22,1,0,99,1,1,0,93
1,0,23,1,0,99,1,1,0,93
1,0,24,1,0,99,1,1,0,93
1,0,25,1,0,99,1,1,0,93
1,0,26,2,0,100,1,1,0,93
1,0,27,1,0,100,1,1,0,93
1,0,28,3,0,100,1,1,0,93
1,0,29,2,0,100,1,1,0,93
1,0,30,1,0,100,1,1,0,93
1,0,31,1,0,100,1,1,0,93
1,0,32,1,200,-100,1,0,0,93
1,0,1,1,1,4,1,0,0,96
1,0,2,1,0,3,1,1,0,96
1,0,3,2,0,5,1,0,0,96
1,0,4,1,0,16,1,1,0,96
1,0,5,2,9,12,1,1,0,96
1,0,6,1,3,18,0,0,0,96
1,0,9,2,3,21,1,1,0,96
1,0,10,3,1,34,1,1,0,96
1,0,11,1,0,56,0,1,0,96
1,0,12,1,0,59,0,1,0,96
1,0,13,1,2,58,0,1,0,96
1,0,14,1,0,60,0,1,0,96
1,0,16,2,3,67,0,1,0,96
1,0,17,5,5,64,1,1,0,96
1,0,18,1,0,66,1,1,0,96
1,0,19,2,2,70,0,1,0,96
1,0,20,1,0,75,0,1,0,96
1,0,21,4,9,71,1,1,0,96
1,0,23,1,0,75,0,1,0,96
1,0,24,2,0,84,1,1,0,96
1,0,25,2,4,80,0,1,0,96
1,0,26,1,0,91,1,1,0,96
1,0,27,3,3,88,1,1,0,96
1,0,28,1,0,92,0,0,0,96
1,0,29,1,0,95,0,1,0,96
1,0,31,3,0,100,1,1,0,96
1,0,32,1,0,100,1,1,0,96
1,0,33,1,0,100,1,1,0,96
1,0,1,1,4,3,1,0,0,97
1,0,2,1,2,4,1,0,0,97
1,0,3,3,1,4,1,1,0,97
1,0,4,2,0,15,1,1,0,97
1,0,5,3,6,7,1,1,0,97
1,0,7,4,6,-3,1,1,0,97
1,0,8,3,1,-4,1,1,0,97
1,0,9,2,1,-6,1,1,0,97
1,0,10,3,4,-9,1,1,0,97
1,0,11,3,7,-15,1,1,0,97
1,0,12,4,1,-11,1,1,0,97
1,0,13,1,0,-6,0,1,0,97
1,0,14,1,0,-2,0,1,0,97
1,0,15,2,0,0,1,1,0,97
1,0,16,5,0,-2,1,1,0,97
1,0,19,1,0,-31,1,1,0,97
1,0,20,2,0,-32,1,1,0,97
1,0,22,4,3,-29,1,1,0,97
1,0,24,4,8,-35,0,1,0,97
1,0,26,3,29,-65,0,1,0,97
1,0,27,3,6,-68,1,1,0,97
1,0,28,1,7,-51,0,1,0,97
1,0,29,1,2,-37,0,1,0,97
1,0,32,5,20,-88,0,1,0,97
1,0,34,1,0,76,0,1,0,97
1,0,35,1,0,96,0,1,0,97
1,0,36,2,0,99,1,1,0,97
1,0,37,1,0,99,1,1,0,97
1,0,38,1,0,100,1,1,0,97
1,0,1,1,2,3,1,0,0,92
1,0,2,1,0,7,1,0,0,92
1,0,4,1,1,11,1,1,0,92
1,0,6,1,1,9,1,1,0,92
1,0,7,1,7,12,0,0,0,92
1,0,8,1,2,15,0,1,0,92
1,0,9,1,0,84,0,1,0,92
1,0,10,1,0,84,0,0,0,92
1,0,11,1,0,97,0,1,0,92
1,0,12,1,0,97,0,1,0,92
1,0,13,1,0,98,1,0,0,92
1,0,14,1,0,98,1,1,0,92
1,0,15,1,0,99,1,1,0,92
1,0,16,1,0,99,1,1,0,92
1,0,17,2,0,99,1,1,0,92
1,0,18,4,0,99,1,1,0,92
1,0,19,1,0,99,1,1,0,92
1,0,20,1,0,99,1,1,0,92
1,0,21,2,0,99,1,0,0,92
1,0,22,2,0,99,1,1,0,92
1,0,23,1,0,99,1,1,0,92
1,0,24,2,0,99,1,1,0,92
1,0,25,5,0,99,1,0,0,92
1,0,26,3,0,99,1,1,0,92
1,0,27,1,0,99,1,1,0,92
1,0,29,1,0,99,1,1,0,92
1,0,30,2,0,99,1,1,0,92
1,0,31,1,0,100,1,0,0,92
1,0,32,1,0,100,1,0,0,92
1,0,33,1,0,100,1,1,0,92
1,0,36,1,0,100,1,1,0,92
1,0,37,2,0,100,1,1,0,92
1,0,38,1,0,100,1,1,0,92
1,0,39,1,200,-100,1,1,0,92
1,0,2,1,1,-1,1,0,0,0
1,0,4,1,0,33,0,1,0,0
1,0,5,3,29,5,0,0,0,0
1,0,7,3,29,-43,0,0,0,0
1,0,8,3,24,-38,0,1,0,0
1,0,9,3,23,-62,0,0,0,0
1,0,10,1,0,-64,0,1,0,0
1,0,11,1,2,-65,0,1,0,0
1,0,12,1,0,-66,0,0,0,0
1,0,13,1,1,-50,0,1,0,0
1,0,14,2,162,-66,0,0,0,0
1,0,15,2,4,-71,1,1,0,0
1,0,17,1,2,-71,1,0,0,0
1,0,18,1,5,-69,0,0,0,0
1,0,19,3,24,-88,0,0,0,0
1,0,20,1,3,-94,1,0,0,0
1,0,22,3,7,-97,1,0,0,0
1,0,23,3,3,-95,1,0,0,0
1,0,24,1,0,-95,1,0,0,0
1,0,26,1,0,-95,1,0,0,0
1,0,28,1,0,-97,1,0,0,0
1,0,29,5,3,-96,1,1,0,0
1,0,30,1,4,-87,0,0,0,0
1,0,32,1,2,-89,1,1,0,0
1,0,33,4,3,-94,1,0,0,0
1,0,34,5,2,-96,1,0,0,0
1,0,35,3,4,-96,1,1,0,0
1,0,36,4,0,-98,1,0,0,0
1,0,37,3,4,-98,1,1,0,0
1,0,38,3,17,-96,1,0,0,0
1,0,39,4,2,-99,1,0,0,0
1,0,41,5,0,-100,1,0,0,0
1,0,42,2,0,-100,1,1,0,0
1,0,43,1,0,-100,1,0,0,0
1,0,44,1,27,-80,0,1,0,0
1,0,45,1,0,0,0,0,0,0
1,0,46,3,0,0,1,0,0,0
1,0,47,5,0,0,1,0,0,0
1,0,1,3,6,-10,1,0,0,0
1,0,2,1,4,0,0,0,0,0
1,0,3,1,1,3,0,0,0,0
1,0,4,2,7,0,0,1,0,0
1,0,5,2,1,5,1,0,0,0
1,0,6,4,2,9,1,0,0,0
1,0,7,2,2,6,1,0,0,0
1,0,8,1,0,9,1,1,0,0
1,0,9,2,2,10,1,0,0,0
1,0,12,1,3,4,1,1,0,0
1,0,13,5,5,5,1,1,0,0
1,0,14,1,1,6,0,0,0,0
1,0,15,1,0,13,1,0,0,0
1,0,17,4,19,0,0,1,0,0
1,0,18,1,2,-2,1,1,0,0
1,0,19,1,1,21,0,0,0,0
1,0,20,2,0,22,1,0,0,0
1,0,21,3,0,23,1,1,0,0
1,0,22,1,0,53,1,1,0,0
1,0,23,3,18,56,0,1,0,0
1,0,24,2,4,51,1,0,0,0
1,0,25,1,0,66,1,0,0,0
1,0,27,3,178,-100,0,1,0,0
1,0,28,2,0,59,1,0,0,0
1,0,30,2,0,3,1,1,0,0
1,0,31,2,118,-100,0,0,0,0
1,0,3,2,0,2,1,0,0,0
1,0,4,2,6,4,1,1,0,0
1,0,5,1,4,5,0,1,0,0
1,0,6,3,2,3,1,0,0,0
1,0,7,1,1,12,1,0,0,0
1,0,8,2,12,5,0,0,0,0
1,0,10,4,6,5,1,1,0,0
1,0,12,2,0,1,1,0,0,0
1,0,13,2,8,0,0,0,0,0
1,0,14,1,5,-1,0,0,0,0
1,0,15,2,0,-1,1,0,0,0
1,0,16,1,0,-1,1,1,0,0
1,0,18,3,0,-1,1,0,0,0
1,0,19,1,0,-1,1,1,0,0
1,0,20,4,1,-1,1,1,0,0
1,0,22,5,0,0,1,1,0,0
1,0,23,1,0,15,1,1,0,0
1,0,24,3,14,4,1,0,0,0
1,0,25,3,16,0,0,0,0,0
1,0,31,1,0,-100,1,0,0,0
1,0,32,1,0,-100,0,0,0,0
1,0,34,1,0,-100,0,1,0,0
1,0,1,1,1,3,1,0,0,0
1,0,2,1,2,11,0,0,0,0
1,0,3,1,0,12,1,1,0,0
1,0,4,1,0,11,0,0,0,0
1,0,5,1,1,11,1,1,0,0
1,0,6,1,2,9,1,1,0,0
1,0,7,1,2,10,1,1,0,0
1,0,8,1,0,8,1,1,0,0
1,0,9,1,0,14,1,1,0,0
1,0,10,1,1,12,1,1,0,0
1,0,11,1,2,45,0,1,0,0
1,0,12,1,2,45,0,1,0,0
1,0,13,1,0,58,0,1,0,0
1,0,14,1,1,58,0,1,0,0
1,0,15,1,1,58,0,0,0,0
1,0,16,1,2,55,1,1,0,0
1,0,17,1,0,69,0,1,0,0
1,0,18,1,0,71,0,1,0,0
1,0,19,1,0,75,0,1,0,0
1,0,20,1,0,78,0,1,0,0
1,0,21,1,0,83,0,1,0,0
1,0,22,1,0,84,1,1,0,0
1,0,23,1,0,85,1,1,0,0
1,0,24,1,0,87,0,1,0,0
1,0,25,1,0,87,0,1,0,0
1,0,26,1,0,93,0,1,0,0
1,0,27,1,0,98,1,1,0,0
1,0,28,1,0,99,1,1,0,0
1,0,29,1,0,99,0,0,0,0
1,0,30,1,0,100,0,1,0,0
1,0,31,1,0,100,1,1,0,0
1,0,1,1,3,0,1,0,0,0
1,0,2,2,1,4,1,0,0,0
1,0,3,3,4,1,1,0,0,0
1,0,4,1,0,2,1,0,0,0
1,0,5,2,2,4,1,0,0,0
1,0,7,1,1,3,1,0,0,0
1,0,9,1,0,5,1,0,0,0
1,0,10,1,4,8,0,1,0,0
1,0,11,1,0,9,1,1,0,0
1,0,12,2,0,10,1,1,0,0
1,0,13,1,0,12,1,1,0,0
1,0,14,2,0,18,0,1,0,0
1,0,15,1,2,14,0,1,0,0
1,0,16,2,0,23,0,1,0,0
1,0,17,1,2,19,0,1,0,0
1,0,18,1,4,18,0,0,0,0
1,0,19,2,1,22,1,1,0,0
1,0,20,2,0,22,1,0,0,0
1,0,21,1,1,19,0,1,0,0
1,0,22,1,0,24,0,0,0,0
1,0,23,1,0,25,0,1,0,0
1,0,24,1,0,51,0,1,0,0
1,0,25,1,0,83,0,1,0,0
1,0,26,1,0,84,0,1,0,0
1,0,27,1,0,100,0,1,0,0
1,0,28,1,0,100,1,1,0,0
1,0,29,1,0,100,1,1,0,0
1,0,30,1,0,100,1,1,0,0
1,0,31,1,200,-100,1,0,0,0
1,0,1,5,2,-8,1,0,0,0
1,0,2,1,0,0,1,0,0,0
1,0,3,1,0,2,1,1,0,0
1,0,4,1,2,0,1,1,0,0
1,0,5,2,1,0,1,1,0,0
1,0,6,1,3,3,1,1,0,0
1,0,7,2,2,1,1,0,0,0
1,0,8,1,2,1,1,0,0,0
1,0,9,1,0,5,1,1,0,0
1,0,10,4,4,2,1,0,0,0
1,0,11,1,2,8,1,1,0,0
1,0,12,1,0,20,0,1,0,0
1,0,13,1,0,25,0,1,0,0
1,0,14,1,3,20,1,0,0,0
1,0,16,1,0,37,0,1,0,0
1,0,17,1,0,38,0,1,0,0
1,0,18,1,0,96,0,0,0,0
1,0,19,2,0,96,1,0,0,0
1,0,20,1,0,96,1,0,0,0
1,0,21,1,0,97,1,0,0,0
1,0,22,1,0,97,1,0,0,0
1,0,23,1,0,97,1,1,0,0
1,0,24,1,0,98,1,1,0,0
1,0,25,1,0,99,1,0,0,0
1,0,26,1,0,99,1,1,0,0
1,0,27,1,0,99,1,1,0,0
1,0,28,1,0,99,1,1,0,0
1,0,29,1,0,100,1,1,0,0
1,0,30,1,200,-100,1,0,0,0
1,0,1,1,1,-8,1,1,0,88
1,0,2,3,3,-8,1,1,0,88
1,0,4,1,0,-3,1,1,0,88
1,0,5,3,0,1,1,1,0,88
1,0,6,1,0,7,0,1,0,88
1,0,7,1,0,7,0,1,0,88
1,0,8,1,2,4,1,1,0,88
1,0,9,1,0,10,1,1,0,88
1,0,11,1,0,3,1,1,0,88
1,0,12,2,1,3,1,1,0,88
1,0,13,2,0,6,1,1,0,88
1,0,14,1,2,5,1,0,0,88
1,0,15,1,0,5,1,1,0,88
1,0,16,2,0,4,1,1,0,88
1,0,17,1,0,14,0,1,0,88
1,0,18,1,1,14,0,1,0,88
1,0,19,1,4,15,1,1,0,88
1,0,20,5,1,15,1,1,0,88
1,0,21,3,1,18,1,1,0,88
1,0,22,1,0,27,0,1,0,88
1,0,23,1,0,26,0,1,0,88
1,0,24,1,0,26,0,1,0,88
1,0,25,1,0,28,0,1,0,88
1,0,26,2,4,25,1,1,0,88
1,0,27,1,0,27,1,1,0,88
1,0,28,1,1,26,0,1,0,88
1,0,29,2,0,28,1,1,0,88
1,0,30,1,0,54,1,1,0,88
1,0,31,1,0,72,0,1,0,88
1,0,32,1,0,75,0,1,0,88
1,0,33,1,0,77,0,1,0,88
1,0,34,1,0,97,0,1,0,88
1,0,35,1,0,99,1,1,0,88
1,0,36,1,0,99,1,1,0,88
1,0,1,2,2,-7,1,1,0,0
1,0,2,1,0,-2,1,1,0,0
1,0,3,2,6,-5,1,1,0,0
1,0,4,1,0,-1,0,1,0,0
1,0,5,1,1,-4,0,1,0,0
1,0,6,2,3,16,0,1,0,0
1,0,7,2,8,6,1,1,0,0
1,0,9,1,0,0,0,1,0,0
1,0,11,1,0,0,1,0,0,0
1,0,13,1,0,-13,1,0,0,0
1,0,15,1,1,-17,1,1,0,0
1,0,16,1,0,-10,1,1,0,0
1,0,18,5,1,-98,1,1,0,0
1,0,19,1,0,-98,0,1,0,0
1,0,20,2,0,-99,1,0,0,0
1,0,21,1,1,-98,1,1,0,0
1,0,22,1,0,-99,1,0,0,0
1,0,23,1,4,-98,1,1,0,0
1,0,24,4,5,-99,1,1,0,0
1,0,25,1,0,-90,1,1,0,0
1,0,27,2,1,-89,1,1,0,0
1,0,28,1,0,-89,1,1,0,0
1,0,29,3,0,-90,1,1,0,0
1,0,30,1,0,-90,1,1,0,0
1,0,31,2,2,-93,1,1,0,0
1,0,32,5,6,-98,1,1,0,0
1,0,33,4,0,-100,1,1,0,0
1,0,34,3,0,-100,1,1,0,0
1,0,35,2,0,-99,1,1,0,0
1,0,37,3,0,-100,1,1,0,0
1,0,1,1,0,7,1,0,0,0
1,0,3,2,0,-6,1,1,0,0
1,0,4,2,1,-4,1,0,0,0
1,0,5,3,4,-6,1,0,0,0
1,0,7,1,8,-19,0,1,0,0
1,0,9,1,0,-29,1,0,0,0
1,0,10,2,1,-31,1,1,0,0
1,0,11,4,2,-27,1,1,0,0
1,0,13,5,3,-34,1,0,0,0
1,0,15,3,8,-69,1,1,0,0
1,0,16,1,0,-68,1,1,0,0
1,0,17,1,0,-69,1,0,0,0
1,0,19,2,0,-74,1,0,0,0
1,0,20,1,8,-78,0,1,0,0
1,0,21,3,2,-81,1,1,0,0
1,0,22,1,0,-81,1,0,0,0
1,0,24,3,0,-100,1,0,0,0
1,0,25,1,0,-100,0,0,0,0
1,0,26,3,0,-100,1,1,0,0
1,0,1,1,1,3,1,0,0,0
1,0,2,1,2,6,1,0,0,0
1,0,3,3,6,3,1,1,0,0
1,0,4,1,0,6,1,1,0,0
1,0,5,1,1,5,1,1,0,0
1,0,6,2,3,4,1,1,0,0
1,0,7,1,0,3,1,1,0,0
1,0,8,1,4,-1,1,1,0,0
1,0,9,4,0,2,1,0,0,0
1,0,10,1,0,3,1,1,0,0
1,0,11,1,3,3,1,1,0,0
1,0,12,1,1,8,1,1,0,0
1,0,13,1,3,4,1,1,0,0
1,0,14,1,0,4,1,0,0,0
1,0,15,4,3,6,1,1,0,0
1,0,16,1,0,10,1,1,0,0
1,0,17,1,0,13,1,0,0,0
1,0,18,2,0,14,1,0,0,0
1,0,19,1,0,12,1,0,0,0
1,0,20,2,3,17,1,0,0,0
1,0,21,2,0,26,1,1,0,0
1,0,22,1,1,29,0,1,0,0
1,0,23,1,3,27,1,1,0,0
1,0,24,1,0,58,0,1,0,0
1,0,25,1,0,74,0,1,0,0
1,0,26,1,0,87,0,0,0,0
1,0,27,1,0,88,0,0,0,0
1,0,1,1,3,0,0,0,0,0
1,0,2,1,0,0,1,0,0,0
1,0,3,1,1,3,0,0,0,0
1,0,4,2,12,0,0,1,0,0
1,0,5,1,0,4,1,0,0,0
1,0,6,1,0,3,1,1,0,0
1,0,7,1,0,3,1,0,0,0
1,0,8,1,1,3,0,0,0,0
1,0,9,2,4,2,1,0,0,0
1,0,10,1,0,2,0,0,0,0
1,0,11,1,0,14,0,0,0,0
1,0,12,1,3,12,0,0,0,0
1,0,13,1,0,12,0,0,0,0
1,0,14,1,4,15,0,1,0,0
1,0,15,1,0,26,1,1,0,0
1,0,16,1,0,26,0,1,0,0
1,0,17,1,0,57,0,0,0,0
1,0,18,1,0,58,1,1,0,0
1,0,19,2,0,61,1,1,0,0
1,0,20,2,5,59,1,1,0,0
1,0,21,1,0,85,0,1,0,0
1,0,22,1,0,86,0,1,0,0
1,0,23,1,0,94,0,0,0,0
1,0,24,1,0,95,0,1,0,0
1,0,25,1,0,96,0,1,0,0
1,0,26,1,0,97,0,0,0,0
1,0,27,1,0,98,0,0,0,0
